actor_name,actor_facebook_likes,selected
Will Ferrell,8000.0,False
Scoot McNairy,660.0,False
Oliver Platt,1000.0,False
Jeremy Renner,10000.0,False
Olivier Martinez,838.0,False
Alex Pettyfer,15000.0,False
Matt Damon,13000.0,False
Toby Stephens,769.0,False
Channing Tatum,17000.0,False
Jimmy Bennett,87000.0,False
Clint Eastwood,16000.0,False
Viggo Mortensen,10000.0,False
Deborah Kara Unger,495.0,False
Radha Mitchell,992.0,False
Keanu Reeves,18000.0,False
Alyson Hannigan,3000.0,False
Kevin Spacey,18000.0,False
Matt Walsh,490.0,False
Louis Lombardi,437.0,False
Christopher Lee,16000.0,False
Robert Downey Jr.,21000.0,False
Armin Mueller-Stahl,294.0,False
Milla Jovovich,14000.0,False
Colin Firth,14000.0,False
Denzel Washington,18000.0,False
Mike Starr,854.0,False
Taylor Lautner,12000.0,False
Leonardo DiCaprio,29000.0,False
Amber Valletta,627.0,False
Shô Kosugi,330.0,False
J.K. Simmons,24000.0,False
Demi Moore,2000.0,False
Emma Stone,15000.0,False
Matt Damon,13000.0,False
Ryan Gosling,33000.0,False
Muse Watson,45000.0,False
Li Gong,879.0,False
Bruce Willis,13000.0,False
J.D. Evermore,430.0,False
Connie Nielsen,933.0,False
Clint Eastwood,16000.0,False
Naomi Watts,6000.0,False
Steve Buscemi,12000.0,False
Vin Diesel,14000.0,False
Bill Murray,13000.0,False
Matthew McConaughey,11000.0,False
Kevin Spacey,18000.0,False
Christina Milian,1000.0,False
Liam Neeson,14000.0,False
Viggo Mortensen,10000.0,False
Paul Walker,23000.0,False
Paul Brooke,51.0,False
Natalie Portman,20000.0,False
Naomi Watts,6000.0,False
Mia Kirshner,972.0,False
Joe Mantegna,1000.0,False
Gary Oldman,10000.0,False
Naomi Watts,6000.0,False
Ian Ziering,984.0,False
Michael Biehn,2000.0,False
Gerard Butler,18000.0,False
Alden Ehrenreich,1000.0,False
Robin Williams,49000.0,False
Milla Jovovich,14000.0,False
Morgan Freeman,11000.0,False
Judy Greer,2000.0,False
Nicolas Cage,12000.0,False
Chris Klein,841.0,False
Jason Statham,26000.0,False
Lauren Holly,879.0,False
Michael O'Neill,599.0,False
Harrison Ford,11000.0,False
Hugh Jackman,20000.0,False
Denzel Washington,18000.0,False
Kristen Stewart,17000.0,False
Judy Greer,2000.0,False
Tom Hardy,27000.0,False
Corinna Harney,779.0,False
Kevin Spacey,18000.0,False
Hugh Jackman,20000.0,False
Brendan Fraser,3000.0,False
Nicolas Cage,12000.0,False
Christian Bale,23000.0,False
Liam Neeson,14000.0,False
Don Cheadle,3000.0,False
Matthew Broderick,2000.0,False
Charlie Korsmo,678.0,False
Mark Margolis,1000.0,False
Rosie Perez,919.0,False
Sarah Michelle Gellar,4000.0,False
Julia Roberts,8000.0,False
Julia Roberts,8000.0,False
Julia Roberts,8000.0,False
Al Pacino,14000.0,False
LeVar Burton,1000.0,False
Michael Fassbender,13000.0,False
Denzel Washington,18000.0,False
Maura Tierney,509.0,False
Jonathan Winters,924.0,False
Liam Neeson,14000.0,False
Regina Hall,807.0,False
Candice Bergen,545.0,False
Josh Hutcherson,14000.0,False
Anne Hathaway,11000.0,False
Denzel Washington,18000.0,False
Bradley Whitford,821.0,False
Morgan Freeman,11000.0,False
Harrison Ford,11000.0,False
Adam Scott,3000.0,False
Hugh Jackman,20000.0,False
Denzel Washington,18000.0,False
Alan Rickman,25000.0,False
Natasha Lyonne,1000.0,False
Bill Cobbs,970.0,False
Sanaa Lathan,886.0,False
Channing Tatum,17000.0,False
Sydney Pollack,521.0,False
Frank Welker,2000.0,False
Adam Garcia,811.0,False
Colin Firth,14000.0,False
Kevin Spacey,18000.0,False
Johnny Depp,40000.0,False
Sylvester Stallone,13000.0,False
Don Johnson,982.0,False
Josh Hutcherson,14000.0,False
Zooey Deschanel,11000.0,False
Dania Ramirez,1000.0,False
Milla Jovovich,14000.0,False
Bella Thorne,35000.0,False
LL Cool J,1000.0,False
Meryl Streep,11000.0,False
Steve Coogan,1000.0,False
Demián Bichir,749.0,False
Richard Burgi,550.0,False
Kevin McNally,427.0,False
Nicolas Cage,12000.0,False
Virginia Madsen,913.0,False
Jim Sturgess,5000.0,False
Leonardo DiCaprio,29000.0,False
Bruce Willis,13000.0,False
Vin Diesel,14000.0,False
Alexa PenaVega,2000.0,False
John de Lancie,905.0,False
Malese Jow,1000.0,False
Costas Mandylor,723.0,False
Jon Lovitz,11000.0,False
Wood Harris,409.0,False
Cary-Hiroyuki Tagawa,1000.0,False
Matt Damon,13000.0,False
Anthony Hopkins,12000.0,False
Jim Belushi,854.0,False
Djimon Hounsou,3000.0,False
Joseph Gordon-Levitt,23000.0,False
Nicolas Cage,12000.0,False
Zooey Deschanel,11000.0,False
Marcela Mar,267.0,False
Sam Waterston,849.0,False
Daniel Kaluuya,219.0,False
Clea DuVall,1000.0,False
Harrison Ford,11000.0,False
Gerard Butler,18000.0,False
Robert De Niro,22000.0,False
Sylvester Stallone,13000.0,False
Joseph Gordon-Levitt,23000.0,False
Mel Blanc,1000.0,False
Jeff Bridges,12000.0,False
Sophia Myles,956.0,False
Daniel Radcliffe,11000.0,False
F. Murray Abraham,670.0,False
Steve Buscemi,12000.0,False
Morgan Freeman,11000.0,False
Judith Chapman,44.0,False
Tom Cruise,10000.0,False
Augustus Prew,405.0,False
Jason Statham,26000.0,False
Channing Tatum,17000.0,False
Julia Roberts,8000.0,False
Imelda Staunton,579.0,False
Philip Seymour Hoffman,22000.0,False
John Witherspoon,723.0,False
Michael Rapaport,975.0,False
Martin Landau,940.0,False
Salma Hayek,4000.0,False
Morgan Freeman,11000.0,False
Jeff Bridges,12000.0,False
Debra Messing,650.0,False
Bono,468.0,False
Robert Davi,683.0,False
Gary Oldman,10000.0,False
Robert De Niro,22000.0,False
Bob Hoskins,5000.0,False
Nicolas Cage,12000.0,False
Fisher Stevens,922.0,False
James Franco,11000.0,False
Tony Cox,624.0,False
Mekhi Phifer,1000.0,False
Heath Ledger,13000.0,False
Julian Sands,687.0,False
Bruce Willis,13000.0,False
Robert Clohessy,107.0,False
Joel McHale,734.0,False
Martin Kove,668.0,False
Jennifer Lawrence,34000.0,False
Ryan Reynolds,16000.0,False
Bruce Greenwood,984.0,False
Lea Thompson,1000.0,False
Scarlett Johansson,19000.0,False
Jennifer Ehle,1000.0,False
Sylvester Stallone,13000.0,False
Kevin Spacey,18000.0,False
Tom Welling,3000.0,False
Jerry Ferrara,480.0,False
Tom Hanks,15000.0,False
Javier Botet,1000.0,False
Andrew Garfield,10000.0,False
Carmen Perez,97.0,False
Beau Mirchoff,2000.0,False
Kelly Rutherford,287.0,False
Lea Thompson,1000.0,False
Will Ferrell,8000.0,False
Keanu Reeves,18000.0,False
Meryl Streep,11000.0,False
Harrison Ford,11000.0,False
Philip Seymour Hoffman,22000.0,False
Bill Murray,13000.0,False
Paul Walker,23000.0,False
Robert De Niro,22000.0,False
Olivia Munn,2000.0,False
Wes Studi,855.0,False
Bokeem Woodbine,904.0,False
Rosario Dawson,3000.0,False
Dennis Quaid,2000.0,False
J.K. Simmons,24000.0,False
Jason Alexander,700.0,False
Sally Kirkland,433.0,False
Chloë Grace Moretz,17000.0,False
J.K. Simmons,24000.0,False
Finn Wittrock,769.0,False
Matthew Perry,2000.0,False
Don Johnson,982.0,False
Krista Allen,164000.0,False
Tom Hanks,15000.0,False
Joaquim de Almeida,578.0,False
Lisa Ann Walter,1000.0,False
Kirsten Dunst,4000.0,False
Michael Jai White,2000.0,False
Henry Cavill,15000.0,False
Matthew McConaughey,11000.0,False
Liam Neeson,14000.0,False
Christian Bale,23000.0,False
Kevin Spacey,18000.0,False
Brendan Fraser,3000.0,False
Joe Don Baker,387.0,False
Topher Grace,2000.0,False
Brian Dennehy,954.0,False
Johnny Depp,40000.0,False
Keanu Reeves,18000.0,False
Gena Rowlands,545.0,False
Jennifer Garner,3000.0,False
Busy Philipps,1000.0,False
Johnny Cannizzaro,880.0,False
Matt Damon,13000.0,False
Robert Downey Jr.,21000.0,False
Anthony Hopkins,12000.0,False
Lorraine Bracco,472.0,False
Sam Trammell,1000.0,False
Macaulay Culkin,3000.0,False
J.K. Simmons,24000.0,False
Bobby Lee,176.0,False
Miriam Margolyes,405.0,False
Alison Brie,2000.0,False
Nicolas Cage,12000.0,False
Michael Wincott,720.0,False
James Wilcox,683.0,False
Adam Arkin,374.0,False
Emma Bell,703.0,False
Jeanne Tripplehorn,711.0,False
Kevin Spacey,18000.0,False
Jimmy Fallon,787.0,False
Lisa Ann Walter,1000.0,False
Liam Neeson,14000.0,False
Jonathan Winters,924.0,False
Tom Hanks,15000.0,False
Noah Bean,293.0,False
50 Cent,1000.0,False
Michael Biehn,2000.0,False
Rosario Dawson,3000.0,False
Rufus Sewell,3000.0,False
Oliver Hudson,607.0,False
Marlon Brando,10000.0,False
Catherine Deneuve,964.0,False
Natalie Portman,20000.0,False
Keanu Reeves,18000.0,False
Stephen Rea,327.0,False
Robert De Niro,22000.0,False
Ed Begley Jr.,783.0,False
Jordi Mollà,877.0,False
Gary Oldman,10000.0,False
Robert De Niro,22000.0,False
Mira Sorvino,978.0,False
Dane Cook,1000.0,False
Al Pacino,14000.0,False
Bobbie Phillips,16000.0,False
Kirsten Dunst,4000.0,False
Nicolas Cage,12000.0,False
Sylvester Stallone,13000.0,False
Naomi Watts,6000.0,False
Carol Kane,636.0,False
Bill Murray,13000.0,False
Angelina Jolie Pitt,11000.0,False
Richard Epcar,782.0,False
Mary-Kate Olsen,976.0,False
Omar Epps,865.0,False
Ted Danson,875.0,False
Alexa PenaVega,2000.0,False
Natascha McElhone,2000.0,False
Josh Hutcherson,14000.0,False
Daniel Radcliffe,11000.0,False
Justin Theroux,1000.0,False
M. Emmet Walsh,521.0,False
Michael Jai White,2000.0,False
Norman Reedus,12000.0,False
Gary Dourdan,1000.0,False
Rufus Sewell,3000.0,False
Bridgette Wilson-Sampras,545.0,False
Chris Evans,11000.0,False
John Gatins,61.0,False
Eric Idle,795.0,False
Ray Winstone,1000.0,False
Alex Pettyfer,15000.0,False
Sarah Roemer,884.0,False
Angelina Jolie Pitt,11000.0,False
James Brolin,499.0,False
Jennifer Jason Leigh,1000.0,False
Chris Evans,11000.0,False
Michael Wincott,720.0,False
Arliss Howard,152.0,False
Paul Walker,23000.0,False
Martin Landau,940.0,False
Adam Baldwin,2000.0,False
Omar Epps,865.0,False
Margot Kidder,593.0,False
Robert De Niro,22000.0,False
Ethan Embry,982.0,False
Gerard Butler,18000.0,False
Austin Pendleton,592.0,False
Steve Buscemi,12000.0,False
LeVar Burton,1000.0,False
Robert Pattinson,21000.0,False
Denzel Washington,18000.0,False
Bill Cobbs,970.0,False
Sarah Silverman,931.0,False
D.B. Woodside,598.0,False
Sonia Braga,308.0,False
Jim Belushi,854.0,False
Johnny Depp,40000.0,False
J.K. Simmons,24000.0,False
Beth Grant,628.0,False
Mo'Nique,940.0,False
Jeff Bridges,12000.0,False
Wilford Brimley,957.0,False
Vin Diesel,14000.0,False
Gregory Scott Cummins,37.0,False
Tom Skerritt,1000.0,False
Bill Murray,13000.0,False
Mike Howard,378.0,False
Dennis Quaid,2000.0,False
Chloë Grace Moretz,17000.0,False
Sylvester Stallone,13000.0,False
Jeremy Renner,10000.0,False
Anna Kendrick,10000.0,False
J.K. Simmons,24000.0,False
Gerard Butler,18000.0,False
Chris Hemsworth,26000.0,False
Patton Oswalt,786.0,False
Bruce Willis,13000.0,False
Alison Brie,2000.0,False
Morgan Freeman,11000.0,False
Kristen Stewart,17000.0,False
Denzel Washington,18000.0,False
Peter Greene,789.0,False
Laura-Leigh,740.0,False
Kathleen Quinlan,551.0,False
Bernie Casey,180.0,False
Charlie McDermott,496.0,False
Morgan Freeman,11000.0,False
Charlize Theron,9000.0,False
Vin Diesel,14000.0,False
Emma Stone,15000.0,False
Alexa PenaVega,2000.0,False
Rick Yune,746.0,False
Anthony Hopkins,12000.0,False
Blair Underwood,685.0,False
Stockard Channing,944.0,False
Cheryl Hines,541.0,False
Bernie Mac,1000.0,False
Bradley Cooper,14000.0,False
Muse Watson,45000.0,False
Michael Gough,920.0,False
Jordi Mollà,877.0,False
Rene Russo,808.0,False
Catherine Dyer,768.0,False
Alexa PenaVega,2000.0,False
Kevin Spacey,18000.0,False
Matt Damon,13000.0,False
Meryl Streep,11000.0,False
Leonard Nimoy,12000.0,False
Jon Favreau,4000.0,False
Robert De Niro,22000.0,False
Kevin Spacey,18000.0,False
Amy Schumer,492.0,False
Bernie Mac,1000.0,False
Colin Firth,14000.0,False
Kevin Spacey,18000.0,False
Michael Angarano,947.0,False
Tom Selleck,19000.0,False
Natasha Henstridge,900.0,False
Johnny Depp,40000.0,False
Dylan Baker,812.0,False
Leonardo DiCaprio,29000.0,False
Scott Glenn,826.0,False
Chris Evans,11000.0,False
Alfre Woodard,1000.0,False
Mila Kunis,15000.0,False
Chloë Grace Moretz,17000.0,False
Tom Hanks,15000.0,False
Denzel Washington,18000.0,False
Charlyne Yi,529.0,False
Robin Williams,49000.0,False
Craig Parker,978.0,False
Robin Williams,49000.0,False
Jon Lovitz,11000.0,False
Stockard Channing,944.0,False
Johnny Depp,40000.0,False
Milla Jovovich,14000.0,False
Heather O'Rourke,887.0,False
J.K. Simmons,24000.0,False
Mila Kunis,15000.0,False
Matt Bomer,20000.0,False
Danneel Ackles,1000.0,False
Ashley Williams,969.0,False
Tom Wilkinson,1000.0,False
Ming-Na Wen,2000.0,False
Emilia Fox,396.0,False
Johnny Depp,40000.0,False
Keisha Castle-Hughes,446.0,False
Robert Ri'chard,730.0,False
Natalie Portman,20000.0,False
Leonardo DiCaprio,29000.0,False
Jason Flemyng,1000.0,False
Aaliyah,775.0,False
Adam Baldwin,2000.0,False
Billy Burke,2000.0,False
Brendan Fraser,3000.0,False
Stephen Root,939.0,False
Cicely Tyson,907.0,False
Kevin Spacey,18000.0,False
Daniel Mays,287.0,False
Frank Whaley,436.0,False
Mitch Pileggi,826.0,False
Anne Hathaway,11000.0,False
Will Smith,10000.0,False
Ken Arnold,327.0,False
Jim Broadbent,1000.0,False
Robert Downey Jr.,21000.0,False
Drake Bell,1000.0,False
Alona Tal,1000.0,False
Shannon Elizabeth,1000.0,False
Joseph Gordon-Levitt,23000.0,False
Jim Gaffigan,472.0,False
Djimon Hounsou,3000.0,False
Jason Statham,26000.0,False
Kirsten Dunst,4000.0,False
Brendan Fraser,3000.0,False
Meryl Streep,11000.0,False
Rosanna Arquette,605.0,False
Tim Meadows,553.0,False
Kevin Spacey,18000.0,False
Gregory Smith,694.0,False
Michiel Huisman,2000.0,False
Tom Skerritt,1000.0,False
Brad Pitt,11000.0,False
Paul Sorvino,635.0,False
Mireille Enos,1000.0,False
Heath Ledger,13000.0,False
Julie Benz,3000.0,False
Kevin Zegers,2000.0,False
Joseph Gordon-Levitt,23000.0,False
Marley Shelton,690.0,False
Archie Panjabi,883.0,False
Adam Baldwin,2000.0,False
Delroy Lindo,848.0,False
Jim Broadbent,1000.0,False
Peter Coyote,548.0,False
Jeremy W. Auman,3.0,False
Ki Hong Lee,988.0,False
Tom Wilkinson,1000.0,False
Richard E. Grant,554.0,False
Hugh Jackman,20000.0,False
David Paymer,372.0,False
Nicolas Cage,12000.0,False
Tiago Riani,989.0,False
Johnny Depp,40000.0,False
Liam Aiken,818.0,False
Gerard Butler,18000.0,False
Terry Pheto,113.0,False
Tom Cruise,10000.0,False
Michael Jai White,2000.0,False
Nia Long,826.0,False
Max Minghella,614.0,False
Ryan Guzman,3000.0,False
Lin Shaye,852.0,False
Keanu Reeves,18000.0,False
Laura Harring,669.0,False
Sean Pertwee,722.0,False
Jason Statham,26000.0,False
Angelina Jolie Pitt,11000.0,False
Harrison Ford,11000.0,False
Ryan Kruger,165.0,False
Kate Winslet,14000.0,False
Peter Dinklage,22000.0,False
Robert Duvall,3000.0,False
James Coburn,773.0,False
Bill Murray,13000.0,False
Ana de la Reguera,678.0,False
Matt Lucas,722.0,False
Channing Tatum,17000.0,False
Nia Long,826.0,False
Robert De Niro,22000.0,False
Paul Walker,23000.0,False
Robin Williams,49000.0,False
Brandon T. Jackson,918.0,False
Jake Gyllenhaal,15000.0,False
Illeana Douglas,344.0,False
Logan Lerman,8000.0,False
Callum Rennie,716.0,False
Ken Howard,649.0,False
Viggo Mortensen,10000.0,False
Jason Statham,26000.0,False
Leonardo DiCaprio,29000.0,False
Frances Fisher,638.0,False
Nicolas Cage,12000.0,False
Alice Braga,1000.0,False
Robert Forster,889.0,False
Haley Joel Osment,3000.0,False
Steve Buscemi,12000.0,False
George Kennedy,3000.0,False
Bill Murray,13000.0,False
Tony Curran,845.0,False
Harrison Ford,11000.0,False
Rob Riggle,839.0,False
Alicia Witt,975.0,False
Gary Oldman,10000.0,False
Meryl Streep,11000.0,False
Denzel Washington,18000.0,False
Desmond Llewelyn,244.0,False
Bill Murray,13000.0,False
Anthony Hopkins,12000.0,False
Julian Sands,687.0,False
Dennis Quaid,2000.0,False
Ed Begley Jr.,783.0,False
Chris Hemsworth,26000.0,False
Delroy Lindo,848.0,False
Colm Feore,539.0,False
Steve Buscemi,12000.0,False
Alyson Hannigan,3000.0,False
Tom Hanks,15000.0,False
Keanu Reeves,18000.0,False
Channing Tatum,17000.0,False
Harrison Ford,11000.0,False
Ryan Gosling,33000.0,False
Scott Glenn,826.0,False
Alex Pettyfer,15000.0,False
Gary Cole,989.0,False
Anjelica Huston,1000.0,False
Bruce Spence,531.0,False
Anne Hathaway,11000.0,False
Stockard Channing,944.0,False
Morgan Freeman,11000.0,False
Sharlto Copley,2000.0,False
Scarlett Johansson,19000.0,False
John Doman,616.0,False
Clint Eastwood,16000.0,False
Robert De Niro,22000.0,False
Ryan Gosling,33000.0,False
Judy Greer,2000.0,False
Emily Osment,1000.0,False
Elizabeth Daily,971.0,False
George Carlin,769.0,False
Anthony Hopkins,12000.0,False
J.K. Simmons,24000.0,False
Hope Davis,442.0,False
Cory Hardrict,303.0,False
Joseph Gordon-Levitt,23000.0,False
Chazz Palminteri,979.0,False
Miriam Margolyes,405.0,False
Meryl Streep,11000.0,False
Mila Kunis,15000.0,False
Josh Charles,1000.0,False
Tina Fey,2000.0,False
Bill Cobbs,970.0,False
Anne Hathaway,11000.0,False
Antony Starr,506.0,False
Jennifer Garner,3000.0,False
Kurt Fuller,617.0,False
Liam Neeson,14000.0,False
Johnny Depp,40000.0,False
Robin Wright,18000.0,False
Leonard Nimoy,12000.0,False
Brenda Song,1000.0,False
George Kennedy,3000.0,False
Patrick Macnee,1000.0,False
Mark Gatiss,567.0,False
Gerard Butler,18000.0,False
Benedict Cumberbatch,19000.0,False
Vanessa Redgrave,898.0,False
Stephen Root,939.0,False
Johnny Depp,40000.0,False
Edgar Arreola,455.0,False
Jake Gyllenhaal,15000.0,False
Bojana Novakovic,2000.0,False
Harrison Ford,11000.0,False
Haley Joel Osment,3000.0,False
Alyson Stoner,2000.0,False
Faizon Love,585.0,False
Will Ferrell,8000.0,False
Danny Huston,430.0,False
Chris Hemsworth,26000.0,False
Carmen Electra,869.0,False
Robert De Niro,22000.0,False
Yaphet Kotto,581.0,False
Bill Murray,13000.0,False
Jessica Barden,157.0,False
Brian Thompson,663.0,False
Tom Hanks,15000.0,False
Chloë Grace Moretz,17000.0,False
Alfre Woodard,1000.0,False
Dwayne Johnson,12000.0,False
Bernie Mac,1000.0,False
Martin Landau,940.0,False
Channing Tatum,17000.0,False
Craig Ferguson,759.0,False
Elden Henson,577.0,False
Warren Beatty,631.0,False
Tika Sumpter,521.0,False
Meryl Streep,11000.0,False
Denzel Washington,18000.0,False
Rainn Wilson,973.0,False
Olivia Munn,2000.0,False
Ioan Gruffudd,2000.0,False
Holly Hunter,1000.0,False
Alison Brie,2000.0,False
Bernie Mac,1000.0,False
Olivia Wilde,10000.0,False
Milla Jovovich,14000.0,False
Brian Dennehy,954.0,False
Mira Sorvino,978.0,False
Salma Hayek,4000.0,False
Scarlett Johansson,19000.0,False
Jake Gyllenhaal,15000.0,False
Al Pacino,14000.0,False
Jeremy Renner,10000.0,False
Bruce Willis,13000.0,False
Sarah Polley,900.0,False
Lea Thompson,1000.0,False
Jennifer Ehle,1000.0,False
Eddie Cibrian,849.0,False
David Paymer,372.0,False
Jessica Paré,489.0,False
Grace Phipps,596.0,False
Christian Bale,23000.0,False
Saffron Burrows,811.0,False
Robert Downey Jr.,21000.0,False
Ian Whyte,473.0,False
Zach Gilford,971.0,False
Robert De Niro,22000.0,False
Annabella Sciorra,448.0,False
Amy Poehler,1000.0,False
Morgan Freeman,11000.0,False
Andrew Garfield,10000.0,False
Justin Timberlake,3000.0,False
Tyler Labine,779.0,False
Denzel Washington,18000.0,False
Robert De Niro,22000.0,False
Dominic Cooper,3000.0,False
Al Pacino,14000.0,False
Emir Kusturica,2000.0,False
Emily Watson,876.0,False
Steve Howey,826.0,False
Brad Pitt,11000.0,False
Gerard Butler,18000.0,False
Anna Kendrick,10000.0,False
Sandra Ellis Lafferty,523.0,False
Lisa Edelstein,955.0,False
Jim Broadbent,1000.0,False
Toby Jones,2000.0,False
Matthew Perry,2000.0,False
Peter Dinklage,22000.0,False
Denzel Washington,18000.0,False
Zooey Deschanel,11000.0,False
Jason Flemyng,1000.0,False
Jennifer Jason Leigh,1000.0,False
Robin Williams,49000.0,False
Aldis Hodge,559.0,False
Harrison Ford,11000.0,False
Elizabeth Daily,971.0,False
Morgan Freeman,11000.0,False
Johnny Depp,40000.0,False
Alan Rickman,25000.0,False
Joe Lo Truglio,833.0,False
Ryan Gosling,33000.0,False
Imelda Staunton,579.0,False
Eddie Cahill,639.0,False
Ty Burrell,3000.0,False
Matthew McConaughey,11000.0,False
Bill Murray,13000.0,False
Clea DuVall,1000.0,False
Robert De Niro,22000.0,False
Julian Glover,844.0,False
Lilli Lavine,11.0,False
Mia Sara,664.0,False
Milla Jovovich,14000.0,False
David Lyons,576.0,False
Vinessa Shaw,580.0,False
Zoë Kravitz,943.0,False
Elizabeth McGovern,553.0,False
Bianca Kajlich,731.0,False
Gerard Butler,18000.0,False
Bella Thorne,35000.0,False
Talulah Riley,422.0,False
Harrison Ford,11000.0,False
Liam Neeson,14000.0,False
Connie Nielsen,933.0,False
Robert Duvall,3000.0,False
Philip Baker Hall,497.0,False
Samaire Armstrong,806.0,False
Scott Grimes,738.0,False
Madeline Carroll,1000.0,False
Mara Wilson,1000.0,False
Jason Statham,26000.0,False
Dominic Flores,1000.0,False
Matt Smith,2000.0,False
